,Longitude,Latitude,LGA,RadiusInKM,AccidentCount,RoadName,RoadType,PostcodeNo
3002,146.54593,-36.049240000000005,INDIGO,0.03,2,Murray valley,Highway,3685
3003,146.45412,-36.39481,WANGARATTA,0.0,1,Great alpine,Road,3678
3004,145.58651,-36.37755,SHEPPARTON,0.57,2,Shepparton-dookie college,Road,3631
3005,147.31213,-36.07275,TOWONG,0.0,1,Murray river,Road,3701
3006,146.5653,-38.365990000000004,LATROBE,0.3,2,Traralgon-balook,Road,3844
3007,145.99066000000002,-36.81477,BENALLA,0.0,1,Lightning ridge,Track,3673
3008,142.31296,-35.09028,MILDURA,0.0,1,Boulka,Road,3490
3009,141.59967,-38.09339,GLENELG,0.0,1,Princes,Highway,3304
3010,142.19961,-38.212740000000004,MOYNE,1.24,3,Tarrone north,Road,3283
3011,145.59127,-37.22449,MURRINDINDI,0.12,2,Black range,Road,3714
3012,146.09849,-38.534890000000004,SOUTH GIPPSLAND,0.18,2,Dollar,Road,3956
3013,143.02062,-38.215790000000005,CORANGAMITE,0.46,2,Princes,Highway,3265
3014,143.61521000000002,-38.57608,COLAC OTWAY,0.0,1,Lardners,Track,3239
3015,146.39366,-36.06612,INDIGO,0.0,1,Murray valley,Highway,3682
3016,144.69204,-36.5982,CAMPASPE,0.0,1,Bendigo-murchison,Road,3558
3017,145.87442,-38.06558,BAW BAW,0.46,2,Old telegraph,Road,3818
3018,146.77029,-38.109840000000005,WELLINGTON,0.0,1,Rosedale-heyfield,Road,3858
3019,144.3859,-37.77017,MOORABOOL,0.51,2,Bacchus marsh-balliang,Road,3340
3020,147.24528999999998,-36.2698,TOWONG,0.0,1,Yabba,Road,3701
3021,143.34014,-35.397459999999995,SWAN HILL,0.0,1,Sea lake-swan hill,Road,3544
3022,146.19608,-36.637570000000004,BENALLA,0.4,2,Kilfeera,Road,3673
3023,147.62685,-37.87978,EAST GIPPSLAND,0.0,1,Johnstons,Road,3875
3024,145.94943999999998,-38.435759999999995,SOUTH GIPPSLAND,0.0,1,Harveys,Road,3953
3025,146.56458999999998,-36.330529999999996,WANGARATTA,0.29,2,Nieoffs,Road,3746
3026,143.29792,-37.31211,PYRENEES,0.01,2,Raglan-elmhurst,Road,3373
3027,148.22939,-36.9773,EAST GIPPSLAND,0.0,1,Limestone,Road,3885
3028,145.33103,-36.82972,STRATHBOGIE,0.0,1,Nagambie-locksley,Road,3665
3029,147.04793,-36.23515,INDIGO,0.0,1,Huon-kiewa,Road,3691
3030,142.65304,-37.40102,ARARAT,0.27,2,Moyston-dunkeld,Road,3379
3031,146.00732,-38.04048,BAW BAW,0.0,1,Mcdougal,Road,3831
3032,142.98978,-38.017590000000006,MOYNE,1.19,3,Hamilton,Highway,3271
3033,144.45768999999999,-36.77778,BENDIGO,0.78,3,Mcivor,Highway,3551
3034,143.41504,-37.408640000000005,PYRENEES,0.0,1,Beaufort-lexton,Road,3373
3035,145.35805,-37.45409,MURRINDINDI,0.05,2,Boggy creek,Road,3763
3036,144.95083,-37.11111,MITCHELL,0.47,2,Seymour-pyalong,Road,3764
3037,143.99043999999998,-37.141459999999995,MOUNT ALEXANDER,0.0,1,Captains gully,Road,3364
3038,143.75755,-37.63487,GOLDEN PLAINS,0.14,2,Lacys,Road,3351
3039,144.96258999999998,-36.00567,MOIRA,0.82,3,Moira lakes,Road,3639
3040,142.39913,-36.18927,YARRIAMBIACK,0.0,1,Henty,Highway,3393
3041,141.84285,-37.24902,SOUTHERN GRAMPIANS,0.0,1,Glendinning,Street,3407
3042,145.84942,-38.20126,BAW BAW,0.0,1,Burnt store,Road,3818
3043,146.71659,-36.92168,ALPINE,0.0,1,Abbeyards,Road,3737
3044,144.23215,-37.43095,MOORABOOL,0.0,1,Bobbys,Lane,3461
3045,146.37974,-36.33157,WANGARATTA,0.93,3,Wangaratta-eldorado,Road,3678
3046,143.22042,-34.75889,SWAN HILL,0.0,1,Murray valley,Highway,3597
3047,141.03791,-37.7587,GLENELG,0.0,1,Glenelg,Highway,3312
3048,145.58292,-36.174170000000004,MOIRA,0.0,1,Delaney,Road,3636
3049,144.18765,-37.27859,HEPBURN,0.0,1,Leslies,Road,3461
3050,144.54207,-37.32055,MACEDON RANGES,0.21,3,Mowbrays,Road,3442
3051,144.35245,-37.85638,GEELONG,0.0,1,Box forest,Road,3340
3052,146.86488,-37.916579999999996,WELLINGTON,0.31,2,Heyfield-upper maffra,Road,3859
3053,144.16897,-36.73187,BENDIGO,0.37,2,Allies,Road,3515
3054,143.9093,-35.63539,GANNAWARRA,0.0,1,Robertson,Road,3579
3055,146.46119,-38.421279999999996,LATROBE,0.0,1,Ritchies,Road,3870
3056,145.60582,-37.115829999999995,MURRINDINDI,0.0,1,Maroondah,Highway,3719
3057,146.09866,-36.9497,MANSFIELD,0.0,1,Blue range,Road,3723
3058,143.45577,-37.26659,PYRENEES,0.0,1,Lexton-ararat,Road,3468
3059,143.45307,-38.44897,COLAC OTWAY,0.0,1,East west,Road,3249
3060,143.92581,-38.36869,SURF COAST,0.65,2,Winchelsea-deans marsh,Road,3235
3061,146.45099,-38.64221,SOUTH GIPPSLAND,0.0,1,Rendells,Road,3966
3062,148.47935,-37.740970000000004,EAST GIPPSLAND,0.0,1,Fishers,Road,3886
3063,147.06134,-36.21823,INDIGO,0.55,2,Murray valley,Highway,3695
3064,144.99509,-37.005990000000004,MITCHELL,0.0,1,Seymour-tooborac,Road,3662
3065,144.9049,-37.19448,MITCHELL,0.38,2,Northern,Highway,3764
3066,144.66332,-36.59839,CAMPASPE,0.0,1,Bendigo-murchison,Road,3558
3067,142.02425,-37.87618,SOUTHERN GRAMPIANS,0.0,1,Coles,Track,3300
3068,147.26891,-38.245940000000004,WELLINGTON,0.0,1,Signboard,Lane,3851
3069,144.4085,-35.88704,GANNAWARRA,0.0,1,River,Track,3567
3070,145.14786,-36.07887,MOIRA,0.0,1,Barmah-shepparton,Road,3638
3071,147.92874,-37.87064,EAST GIPPSLAND,0.0,1,Kalimna west,Road,3909
3072,145.55687,-37.3382,MURRINDINDI,0.1,2,Higginbotham,Track,3717
3073,145.7286,-38.43053,SOUTH GIPPSLAND,0.0,1,Bena-kongwak,Road,3946
3074,142.03439,-36.2344,HINDMARSH,0.0,1,Dimboola-rainbow,Road,3414
3075,144.64646000000002,-36.370490000000004,CAMPASPE,0.0,1,Dingee,Road,3561
3076,147.31781,-36.21376,TOWONG,0.0,1,Soldier settlers,Road,3701
3077,141.40856000000002,-34.276109999999996,MILDURA,0.0,1,Sturt,Highway,3496
3078,142.42235,-35.93807,YARRIAMBIACK,0.0,3,Hopetoun,Street,3395
3079,145.80336,-37.03174,MANSFIELD,0.0,1,Woolshed,Road,3715
3080,142.13761,-36.87707,HORSHAM,0.0,1,Henty,Highway,3401
3081,143.4671,-38.48369,COLAC OTWAY,0.0,1,Black bridge,Road,3249
3082,141.92456,-34.156890000000004,MILDURA,0.0,1,Old mail,Road,3505
3083,142.79282,-37.86507,MOYNE,0.0,1,Mortlake-ararat,Road,3272
3084,146.25883000000002,-37.57251,MANSFIELD,0.08,2,Warburton-woods point,Road,3723
3085,149.53433,-37.50388,EAST GIPPSLAND,0.0,1,Princes,Highway,3891
3086,146.86395,-38.10202,WELLINGTON,0.91,3,Maffra-rosedale,Road,3847
3087,147.40851999999998,-37.0952,EAST GIPPSLAND,0.0,1,Great alpine,Road,3898
3088,144.8837,-37.08429,MITCHELL,0.0,1,Freddys,Lane,3521
3089,146.88622,-37.99118,WELLINGTON,0.5,2,Traralgon-maffra,Road,3859
3090,145.73731,-36.66287,STRATHBOGIE,0.72,3,Harrys creek,Road,3669
3091,142.81655,-38.55053,MOYNE,0.0,1,Great ocean,Road,3268
3092,148.90338,-37.606809999999996,EAST GIPPSLAND,0.37,2,Princes,Highway,3889
3093,144.18528999999998,-36.65953,BENDIGO,0.0,1,Loddon valley,Highway,3556
3094,144.48779,-35.965340000000005,CAMPASPE,0.0,1,River,Track,3562
3095,142.27168,-34.33554,MILDURA,0.0,1,Edey,Road,3496
3096,143.44951,-37.11843,PYRENEES,0.0,1,Pyrenees,Highway,3467
3097,141.68973,-38.0563,GLENELG,0.09,2,Henty,Highway,3304
3098,146.65413,-36.3706,INDIGO,0.27,2,Beechworth-wangaratta,Road,3747
3099,146.15849,-36.30636,BENALLA,0.0,1,Devenish-wangaratta,Road,3675
3100,142.01096,-36.69843,HORSHAM,0.0,1,Quantong-polkemmet,Road,3401
3101,145.45955,-36.88258,STRATHBOGIE,0.0,1,Longwood-ruffy,Road,3666
3102,143.80758,-37.3762,BALLARAT,0.0,1,Ballarat-maryborough,Road,3364
3103,144.51606999999998,-37.45791,MACEDON RANGES,0.0,1,Waterloo flat,Road,3437
3104,144.35321000000002,-37.95265,GEELONG,1.73,5,Geelong-bacchus marsh,Road,3213
3105,146.80067,-37.849909999999994,WELLINGTON,0.0,1,Huggetts,Road,3859
3106,143.26137,-38.56723,CORANGAMITE,0.0,1,Lavers hill-cobden,Road,3239
3107,143.48058999999998,-38.020720000000004,CORANGAMITE,0.0,1,Lower darlington,Road,3323
3108,141.62705,-36.35382,HINDMARSH,0.0,1,Western,Highway,3418
3109,144.75879,-36.71541,CAMPASPE,0.23,2,Heathcote-rochester,Road,3551
3110,146.99718000000001,-36.669059999999995,ALPINE,0.0,1,Mount porepunkah,Road,3741
3111,147.85447,-37.53412,EAST GIPPSLAND,0.93,3,Great alpine,Road,3893
3112,143.45413,-35.45134,SWAN HILL,0.0,1,Woorinen-goschen,Road,3585
3113,143.89423,-37.0837,CENTRAL GOLDFIELDS,0.0,1,Cotswold,Road,3465
3114,147.00041000000002,-37.47687,WELLINGTON,0.0,1,Moroka,Road,3862
3115,145.6521,-36.11537,MOIRA,0.0,1,Katamatite-shepparton,Road,3649
3116,142.42051,-37.110459999999996,NORTHERN GRAMPIANS,0.0,1,Wartook,Road,3401
3117,142.57855,-35.62364,YARRIAMBIACK,0.0,1,Henty,Highway,3487
3118,141.37004,-38.37917,GLENELG,0.0,1,Blowholes,Road,3305
3119,146.4255,-36.81147,WANGARATTA,0.0,1,Upper king river,Road,3678
3120,144.13992,-37.67215,MOORABOOL,0.0,1,Egerton-bungeeltap,Road,3352
3121,141.95428,-36.91831,HORSHAM,0.0,1,Natimuk-hamilton,Road,3409
3122,146.9441,-36.79225,ALPINE,0.0,1,Demon ridge,Track,3744
3123,147.80396000000002,-37.72168,EAST GIPPSLAND,0.0,1,Great alpine,Road,3885
3124,143.71385,-38.59596,COLAC OTWAY,0.34,2,Forrest-apollo bay,Road,3249
3125,144.71426,-36.25258,CAMPASPE,0.68,2,Northern,Highway,3622
3126,144.46277,-37.75735,MOORABOOL,0.0,1,Parwan south,Road,3340
3127,144.077,-37.14202,MOUNT ALEXANDER,0.4,2,Daylesford-newstead,Road,3461
3128,147.4258,-37.8661,EAST GIPPSLAND,0.21,2,Lindenow-glenaladale,Road,3875
3129,144.42055,-37.78954,MOORABOOL,0.0,1,Geelong-bacchus marsh,Road,3340
3130,146.3124,-38.44024,LATROBE,0.0,1,Morwell river,Road,3870
3131,147.04928,-37.58805,WELLINGTON,0.0,1,Rim,Track,3860
3132,143.38006000000001,-36.27536,BULOKE,1.19,4,Calder,Highway,3525
3133,145.34983,-36.05957,MOIRA,0.0,1,Boals,Road,3636
3134,142.7627,-37.41158,ARARAT,0.34,2,Moyston-willaura,Road,3379
3135,146.27934,-37.11218,MANSFIELD,0.69,2,Howqua,Track,3723
3136,144.132,-36.905120000000004,BENDIGO,0.0,1,Almond tree,Road,3551
3137,145.95241000000001,-36.298629999999996,MOIRA,0.0,1,Benalla-yarrawonga,Road,3727
3138,145.60987,-37.01597,MURRINDINDI,0.0,1,Yarck,Road,3719
3139,144.08883,-38.096140000000005,GOLDEN PLAINS,0.45,2,Hamilton,Highway,3321
3140,143.42356999999998,-38.49214,COLAC OTWAY,0.0,1,Pipeline,Road,3249
3141,144.16012,-37.62695,MOORABOOL,0.68,4,South main,Road,3342
3142,146.22159,-37.54032,MANSFIELD,0.86,3,Mansfield-woods point,Road,3723
3143,144.77188,-37.02688,MITCHELL,0.71,2,Hardings,Lane,3522
3144,147.42177,-38.13194,WELLINGTON,0.0,1,Longford-loch sport,Road,3851
3145,142.66096000000002,-35.1581,MILDURA,0.0,1,Calder,Highway,3490
3146,142.84513,-36.21953,BULOKE,0.0,1,Sunraysia,Highway,3482
3147,147.97922,-36.19149,TOWONG,0.0,1,Mt elliot ridge,Track,3707
3148,145.09268,-37.30758,MITCHELL,0.0,1,Spur,Road,3658
3149,147.08649,-36.68505,ALPINE,0.0,1,Tawonga gap,Track,3741
3150,146.04147,-36.548590000000004,BENALLA,0.6,3,Hume,Freeway,3672
3151,144.35798,-37.16428,MOUNT ALEXANDER,0.8,3,Calder,Highway,3447
3152,143.18405,-38.610079999999996,CORANGAMITE,0.0,1,Princetown,Road,3269
3153,148.58221,-37.44675,EAST GIPPSLAND,0.0,1,Bonang,Road,3888
3154,147.3386,-36.47813,TOWONG,0.11,2,Omeo,Highway,3701
3155,143.64161000000001,-38.02767,COLAC OTWAY,1.69,9,Colac-ballarat road -new station,Street,3322
3156,145.68483,-38.65526,BASS COAST,0.0,1,Bunurong,Road,3996
3157,146.42971,-37.91545,BAW BAW,0.0,1,Mormon town,Track,3825
3158,142.7893,-35.86517,BULOKE,0.0,1,Sunraysia,Highway,3483
3159,144.80902,-37.0575,MITCHELL,0.0,1,Northern,Highway,3522
3160,146.24171,-38.84352,SOUTH GIPPSLAND,0.0,1,Meeniyan-promontory,Road,3960
3161,142.36247,-34.48259,MILDURA,0.0,1,Kulkyne,Way,3494
3162,146.14341000000002,-37.98297,BAW BAW,0.0,1,Willow grove,Road,3825
3163,142.19451999999998,-37.0408,HORSHAM,0.0,1,Henty,Highway,3401
3164,142.92819,-37.80085,ARARAT,0.0,1,Woorndoo-streatham,Road,3351
3165,146.05308,-37.43977,MURRINDINDI,0.0,1,Dray,Track,3713
3166,142.82846,-38.56116,MOYNE,0.0,1,Great ocean,Road,3270
3167,141.07967,-37.31787,WEST WIMMERA,0.0,1,Newmans,Road,3312
3168,144.60383000000002,-37.00399,BENDIGO,0.0,1,Mcdonalds,Lane,3444
3169,145.08262,-36.60567,CAMPASPE,0.34,2,Bendigo-murchison,Road,3612
3170,147.05592,-37.95064,WELLINGTON,0.14,2,Stewarts,Lane,3862
3171,147.14782,-36.312529999999995,INDIGO,0.0,1,Lockharts gap,Road,3695
3172,144.79003,-36.35735,CAMPASPE,0.56,2,Webb,Road,3561
3173,142.37056,-36.25374,YARRIAMBIACK,0.0,1,Borung,Highway,3393
3174,146.54126000000002,-36.00074,INDIGO,0.0,1,Up river,Road,3685
3175,143.41992,-37.68032,CORANGAMITE,0.0,1,Glenelg,Highway,3361
3176,145.84226999999998,-38.18846,BAW BAW,0.6,2,Currie,Road,3818
3177,145.04943,-36.0219,MOIRA,0.0,1,Kennedy,Road,3639
3178,145.63173,-38.62916,BASS COAST,0.0,1,Boundary,Road,3996
3179,143.47742,-38.70295,COLAC OTWAY,0.0,1,Halls ridge,Road,3238
3180,146.48182,-38.54208,WELLINGTON,0.0,1,Albert river,Road,3971
3181,146.28425,-37.27267,MANSFIELD,0.0,1,Mitchells,Track,3723
3182,145.26504,-37.14056,MURRINDINDI,0.0,1,Goulburn valley,Highway,3660
3183,142.25538,-36.66089,HORSHAM,0.16,2,Henty,Highway,3401
3184,144.88625,-36.440870000000004,CAMPASPE,0.0,1,Blamey,Road,3623
3185,143.79067,-37.641459999999995,GOLDEN PLAINS,0.0,1,Blacks,Road,3351
3186,146.50234,-36.088,INDIGO,0.0,1,Chiltern-rutherglen,Road,3685
3187,143.92932,-36.836890000000004,LODDON,0.42,3,Bendigo-maryborough,Road,3463
3188,145.57365,-36.96125,MURRINDINDI,0.0,1,Penny,Lane,3719
3189,146.56482,-38.631029999999996,WELLINGTON,0.0,1,Coal mine,Road,3967
3190,146.20966,-38.031279999999995,BAW BAW,0.0,1,Blue rock,Road,3825
3191,146.85781,-38.355909999999994,WELLINGTON,0.0,1,Kangaroo swamp,Road,3851
3192,145.95671000000002,-36.86315,BENALLA,0.0,1,Lightning ridge,Track,3669
3193,142.81463,-34.81061,SWAN HILL,0.0,1,Robinvale-sea lake,Road,3549
3194,145.32283,-36.46626,SHEPPARTON,0.17,2,Toolamba,Road,3614
3195,144.2425,-37.7777,MOORABOOL,0.0,1,Greens,Lane,3342
3196,141.45815,-38.11228,GLENELG,0.0,1,T and w,Road,3304
3197,146.26225,-38.86658,SOUTH GIPPSLAND,0.0,1,Wilsons promontory,Road,3960
3198,142.53888,-36.44927,YARRIAMBIACK,0.0,1,Minyip-dimboola,Road,3392
3199,146.1364,-38.69001,SOUTH GIPPSLAND,0.09,2,Fish creek-foster,Road,3959
3200,141.39185,-36.394890000000004,WEST WIMMERA,0.0,1,Western,Highway,3419
3201,145.82675,-38.246809999999996,BAW BAW,0.0,1,Main south,Road,3818
3202,146.22422,-37.56641,MANSFIELD,0.0,1,Dearlove,Track,3723
3204,147.31571,-36.11887,TOWONG,0.59,2,Granya,Road,3701
3205,144.23167,-37.30782,HEPBURN,0.0,1,Daylesford-malmsbury,Road,3461
3206,143.63453,-36.431459999999994,LODDON,0.0,1,Calder,Highway,3518
3207,146.62295,-37.628190000000004,WELLINGTON,1.22,4,Jamieson-licola,Road,3858
3208,146.75668000000002,-38.37084,WELLINGTON,0.0,1,Hyland,Highway,3844
3209,143.91914,-37.973440000000004,GOLDEN PLAINS,0.0,1,Rokewood-shelford,Road,3329
3210,144.09986,-35.85053,GANNAWARRA,0.2,2,Leitchville-kerang,Road,3568
3211,142.77604,-35.415279999999996,BULOKE,0.0,1,Calder,Highway,3533
3212,142.95047,-38.18223,CORANGAMITE,0.0,1,Glenormiston,Road,3265
3213,147.58319,-36.15827,TOWONG,0.0,1,Shelley,Road,3701
3214,145.29447,-36.63219,SHEPPARTON,0.0,1,Goulburn valley,Freeway,3610
3215,142.20532,-34.48318,MILDURA,1.1,3,Calder,Highway,3494
3216,144.75182,-36.75418,BENDIGO,0.0,1,Heathcote-rochester,Road,3523
3217,141.49634,-35.997690000000006,HINDMARSH,0.0,1,Netting fence,Track,3418
3218,147.27767,-37.848690000000005,EAST GIPPSLAND,0.0,1,Fernbank-stockdale,Road,3864
3219,146.69038999999998,-37.59583,WELLINGTON,0.17,2,Mt margaret,Track,3858
3220,145.51322,-37.542840000000005,MURRINDINDI,0.0,1,Sylvia creek,Road,3777
3221,145.96971000000002,-36.48243,BENALLA,0.0,1,Old thoona,Road,3672
3222,147.03484,-36.1889,WODONGA,0.0,1,Murray valley,Highway,3691
3223,143.06085,-38.45533,CORANGAMITE,0.41,4,Timboon-colac,Road,3267
3224,146.24303999999998,-37.38066,MANSFIELD,0.0,1,Snake edwards divide,Track,3723
3225,142.67664,-37.066140000000004,NORTHERN GRAMPIANS,0.0,1,Grampians,Road,3381
3226,145.71864,-38.30283,SOUTH GIPPSLAND,0.3,2,Weavers,Road,3987
3227,141.59238,-37.81419,GLENELG,0.0,1,Dartmoor-hamilton,Road,3302
3228,143.56375,-38.53488,COLAC OTWAY,0.0,1,Gellibrand east,Road,3239
3229,145.53163999999998,-35.99903,MOIRA,0.0,1,Labuan,Road,3640
3230,141.40981000000002,-37.28212,WEST WIMMERA,0.0,1,Casterton-edenhope,Road,3312
3231,146.53521,-36.13382,INDIGO,0.1,2,Chiltern valley,Road,3683
3232,142.76265,-38.22531,MOYNE,0.0,1,Terang-framlingham,Road,3265
3233,144.69449,-36.878409999999995,BENDIGO,0.0,1,Northern,Highway,3523
3234,143.83854,-37.75861,GOLDEN PLAINS,0.16,2,Treloars,Road,3352
3235,143.06165,-38.42066,CORANGAMITE,0.0,1,Cobden-port campbell,Road,3267
3236,144.34426000000002,-37.21969,HEPBURN,0.41,2,Daylesford-malmsbury,Road,3461
3237,142.28656,-34.45442,MILDURA,0.0,1,Brownport,Road,3494
3238,143.64342,-38.47525,COLAC OTWAY,0.0,1,Pipeline,Road,3249
3239,146.38021,-37.74895,BAW BAW,0.0,1,Walhalla,Road,3825
3240,143.45766,-37.669709999999995,CORANGAMITE,0.0,1,Glenelg,Highway,3360
3241,141.62201000000002,-35.829390000000004,HINDMARSH,0.0,1,Chinaman well,Track,3490
3242,142.70268000000002,-37.25817,ARARAT,0.0,1,Redman,Road,3377
3243,141.98606,-36.51447,HINDMARSH,0.0,1,One tree hill,Track,3418
3244,144.88641,-36.23837,CAMPASPE,0.0,1,Fraser,Road,3622
3245,146.50157,-36.2564,WANGARATTA,0.0,1,Nankervis,Road,3682
3246,142.53464,-36.92895,HORSHAM,0.0,1,Western,Highway,3385
3247,144.66654,-36.89181,BENDIGO,0.0,1,Old railway reserve,Road,3523
3248,143.69475,-37.74588,GOLDEN PLAINS,0.61,2,Dales,Road,3351
3249,146.24693,-38.10856,BAW BAW,0.0,1,Moe-willow grove,Road,3825
3250,145.75843999999998,-37.45237,MURRINDINDI,0.36,2,Mt margaret,Road,3712
3251,143.15752,-35.83455,BULOKE,0.0,1,Calder,Highway,3529
3252,144.14025,-36.391890000000004,LODDON,0.0,1,Pyramid-yarraberb,Road,3571
3253,144.11504,-36.96371,MOUNT ALEXANDER,0.0,1,Bendigo-maldon,Road,3463
3254,143.79813000000001,-37.77947,GOLDEN PLAINS,0.0,1,Oloughlans,Road,3352
3255,146.49187,-38.31009,LATROBE,0.0,1,Jeeralang north,Road,3840
3256,143.85791,-37.29954,HEPBURN,0.0,1,Nicholsons,Road,3370
3257,144.76587,-36.1691,CAMPASPE,0.0,1,Mckenzie,Road,3564
3258,144.76587,-36.1691,CAMPASPE,0.0,1,Mckenzie,Road,3564
3259,143.93922,-36.88821,LODDON,0.0,1,Eddington,Road,3472
3260,145.71466,-38.55815,BASS COAST,0.05,2,Inverloch-kongwak,Road,3995
3261,146.47326999999999,-36.4068,WANGARATTA,0.0,1,Great alpine,Road,3678
3262,142.25705,-37.83979,SOUTHERN GRAMPIANS,0.92,3,Hamilton,Highway,3289
3263,145.21728000000002,-36.274770000000004,SHEPPARTON,0.0,1,Echuca,Road,3629
3264,147.09729,-36.300340000000006,INDIGO,0.0,1,Sandy creek,Road,3695
3265,141.37093000000002,-37.189170000000004,WEST WIMMERA,0.0,1,Casterton-edenhope,Road,3318
3266,141.99387,-34.50249,MILDURA,0.0,1,Meridian,Road,3496
3267,145.29501000000002,-36.469570000000004,SHEPPARTON,0.0,1,Pogue,Road,3614
3268,144.14919,-37.27762,HEPBURN,0.0,1,Midland,Highway,3461
3269,146.68235,-38.65941,WELLINGTON,0.0,1,Yarram-port albert,Road,3971
3270,143.94821000000002,-38.22742,SURF COAST,0.0,1,Cressy,Road,3241
3271,144.21518,-37.552440000000004,MOORABOOL,0.0,1,Frichots,Lane,3342
3272,142.2697,-34.60467,MILDURA,0.0,1,Nowingi,Track,3494
3273,145.9234,-36.41219,BENALLA,0.0,1,Halls,Road,3725
3274,146.63435,-37.97618,WELLINGTON,0.0,1,Stoney creek,Road,3825
3275,142.7471,-37.30502,ARARAT,0.53,3,Moyston-dunkeld,Road,3377
3276,142.03564,-34.188340000000004,MILDURA,0.0,2,Channel,Road,3505
3277,141.48548,-35.21823,MILDURA,0.0,1,Mallee,Highway,3490
3278,146.22256000000002,-38.33498,SOUTH GIPPSLAND,0.49,4,Strzelecki,Highway,3871
3279,146.00087,-36.92946,MANSFIELD,1.14,3,Midland,Highway,3723
3280,146.52711000000002,-36.31215,WANGARATTA,0.38,2,Main,Street,3746
3281,145.35474,-36.1514,MOIRA,1.31,3,Mcphersons,Road,3635
3282,146.54044,-38.54997,WELLINGTON,0.0,1,Yarram-morwell,Road,3971
3283,145.63161000000002,-36.15675,MOIRA,0.0,1,Youanmite,Road,3636
3284,147.10664,-38.21626,WELLINGTON,0.0,1,Seaspray,Road,3851
3285,141.94138,-35.796490000000006,HINDMARSH,0.0,1,Fox hole,Track,3424
3286,147.56728,-37.7733,EAST GIPPSLAND,0.0,1,Ellaswood,Road,3875
3287,146.36773,-36.278659999999995,WANGARATTA,0.0,2,Federation,Way,3678
3288,146.78517,-38.36047,WELLINGTON,0.0,1,Toms cap,Road,3847
3289,144.70528000000002,-37.39833,MACEDON RANGES,0.0,1,Rankins,Road,3434
3290,147.12791,-36.25392,TOWONG,0.0,1,Bryants gap,Road,3700
3291,142.50185,-37.3849,ARARAT,0.0,1,Grampians,Road,3379
3292,142.74556,-38.07347,MOYNE,0.0,1,Connewarren,Lane,3272
3293,143.42521000000002,-36.9481,PYRENEES,0.0,1,Moonambel-natte yallock,Road,3465
3294,142.26691,-34.72071,MILDURA,0.0,1,Calder,Highway,3501
3295,144.89941000000002,-37.12482,MITCHELL,0.0,1,Seymour-pyalong,Road,3521
3296,146.44231000000002,-37.82837,BAW BAW,0.0,1,One speck,Track,3825
3297,143.55172,-36.5011,LODDON,0.0,1,Johns,Road,3518
3298,148.37268999999998,-37.74838,EAST GIPPSLAND,0.65,3,Princes,Highway,3888
3299,143.58885,-35.41425,SWAN HILL,0.0,1,Murray valley,Highway,3585
3300,148.47759,-37.72119,EAST GIPPSLAND,0.0,1,Marlo,Road,3888
3301,142.36562,-35.72571,YARRIAMBIACK,0.0,1,Evelyn,Street,3396
3302,145.39913,-37.41085,MURRINDINDI,0.0,1,Break oday,Road,3717
3303,144.40645,-37.80103,GEELONG,0.01,3,Geelong-bacchus marsh,Road,3340
3304,145.77761,-36.02581,MOIRA,0.0,1,Youarang,Road,3730
3305,141.62743999999998,-34.19164,MILDURA,0.0,1,Old mail,Road,3496
3306,147.25878,-38.00305,WELLINGTON,0.31,3,Bengworden,Road,3862
3307,143.21147,-36.72728,NORTHERN GRAMPIANS,0.0,1,Boundary,Road,3477
3308,141.04292,-36.35308,WEST WIMMERA,0.0,1,Western,Highway,3420
3309,142.05313,-38.13909,MOYNE,0.0,1,Woolsthorpe-heywood,Road,3301
3310,146.24048,-38.24243,BAW BAW,0.0,1,Weirs,Road,3824
3311,145.38911000000002,-36.19925,MOIRA,0.64,2,Boundary,Road,3634
3312,143.58942,-38.64451,COLAC OTWAY,0.61,4,Binns,Road,3237
3313,147.75798,-37.30774,EAST GIPPSLAND,0.0,1,Jacobs meadow,Road,3895
3314,142.02278,-34.50248,MILDURA,0.0,1,Cleary,Road,3490
3315,141.2999,-37.97945,GLENELG,0.0,1,Winnap-nelson,Road,3304
3316,141.41576,-38.279340000000005,GLENELG,0.0,1,Emu hill,Track,3305
3317,145.62216,-38.29012,SOUTH GIPPSLAND,0.0,1,Mcdonalds,Track,3984
3318,145.32654,-36.03842,MOIRA,0.0,1,Centre,Road,3637
3319,143.66906,-37.908809999999995,GOLDEN PLAINS,0.0,1,Colac-ballarat,Road,3330
3320,144.60047,-36.64396,CAMPASPE,0.0,1,Rigbye,Road,3551
3321,145.18705,-36.871159999999996,STRATHBOGIE,0.0,1,Avenel-nagambie,Road,3664
3322,143.66586999999998,-38.433659999999996,COLAC OTWAY,0.4,2,Westwood,Road,3249
3323,146.99763000000002,-36.244890000000005,INDIGO,0.0,1,Kiewa valley,Highway,3691
3324,143.47177,-38.362840000000006,COLAC OTWAY,0.0,1,Phalps,Road,3249
3325,145.69266000000002,-38.551120000000004,BASS COAST,0.39,2,Korumburra-wonthaggi,Road,3995
3326,141.04286000000002,-36.96337,WEST WIMMERA,0.0,1,Wimmera,Highway,3319
3327,146.8874,-38.36396,WELLINGTON,0.0,1,Kangaroo swamp,Road,3851
3328,141.00685,-37.50405,GLENELG,0.0,1,Casterton-penola,Road,3312
3329,142.74299,-37.25904,ARARAT,0.0,1,Ararat-halls gap,Road,3377
3330,142.53094,-38.31262,MOYNE,0.17,3,Hopkins,Highway,3281
